x,y,ux,uy,p,cs,f
0.0292969,0.205078,0.999644,-0.000400255,0.996185,1,0
0.0292969,0.224609,0.998868,-0.000445072,0.996185,1,0
0.0488281,0.166016,1.00046,-0.000314258,0.994326,1,0
0.0488281,0.185547,1.00012,-0.000354826,0.994324,1,0
0.0683594,0.166016,1.00043,-0.000310268,0.99244,1,0
0.0683594,0.185547,1.0001,-0.00035035,0.992436,1,0
0.0488281,0.205078,0.999632,-0.00039728,0.994322,1,0
0.0488281,0.224609,0.998858,-0.000441996,0.994319,1,0
0.0683594,0.205078,0.999612,-0.000392328,0.992432,1,0
0.0683594,0.224609,0.99884,-0.000436604,0.992427,1,0
0.00976562,0.244141,0.997322,-0.000492657,0.99859,1,0
0.00976562,0.263672,0.995208,-0.000541622,0.998591,1,0
0.0292969,0.244141,0.9976,-0.000492081,0.996185,1,0
0.0292969,0.263672,0.995487,-0.000541492,0.996185,1,0
0.00976562,0.283203,0.991676,-0.00059246,0.998593,1,0
0.00976562,0.302734,0.985825,-0.000645104,0.998595,1,0
0.0292969,0.283203,0.991957,-0.000593134,0.996186,1,0
0.0292969,0.302734,0.986106,-0.000647147,0.996189,1,0
0.0488281,0.244141,0.997593,-0.000489071,0.994316,1,0
0.0488281,0.263672,0.995483,-0.000538822,0.994313,1,0
0.0683594,0.244141,0.997578,-0.000483303,0.992422,1,0
0.0683594,0.263672,0.995471,-0.000532788,0.992416,1,0
0.0488281,0.283203,0.991955,-0.000591222,0.994311,1,0
0.0488281,0.302734,0.986107,-0.000646634,0.99431,1,0
0.0683594,0.283203,0.991946,-0.000585085,0.99241,1,0
0.0683594,0.302734,0.986102,-0.000640628,0.992404,1,0
0.0878906,0.166016,1.00048,-0.000305113,0.99043,1,0
0.0878906,0.185547,1.00015,-0.000344495,0.990425,1,0
0.107422,0.166016,1.00053,-0.000298811,0.988418,1,0
0.107422,0.185547,1.00021,-0.000337291,0.988412,1,0
0.0878906,0.205078,0.999662,-0.000385732,0.990419,1,0
0.0878906,0.224609,0.998893,-0.000429227,0.990413,1,0
0.107422,0.205078,0.999719,-0.000377548,0.988404,1,0
0.107422,0.224609,0.998952,-0.000419972,0.988396,1,0
0.126953,0.166016,1.00057,-0.000291362,0.986435,1,0
0.126953,0.185547,1.00024,-0.00032875,0.986427,1,0
0.146484,0.166016,1.0006,-0.000282854,0.984456,1,0
0.146484,0.185547,1.00028,-0.000318976,0.984447,1,0
0.126953,0.205078,0.999759,-0.000367802,0.986419,1,0
0.126953,0.224609,0.998995,-0.000408894,0.986409,1,0
0.146484,0.205078,0.999795,-0.000356625,0.984437,1,0
0.146484,0.224609,0.999032,-0.000396148,0.984426,1,0
0.0878906,0.244141,0.997633,-0.000475098,0.990406,1,0
0.0878906,0.263672,0.995529,-0.000523698,0.990397,1,0
0.107422,0.244141,0.997695,-0.000464654,0.988387,1,0
0.107422,0.263672,0.995594,-0.000511919,0.988376,1,0
0.0878906,0.283203,0.992008,-0.000575028,0.990388,1,0
0.0878906,0.302734,0.986166,-0.000629477,0.990378,1,0
0.107422,0.283203,0.992075,-0.000561711,0.988364,1,0
0.107422,0.302734,0.986236,-0.000614356,0.988351,1,0
0.126953,0.244141,0.99774,-0.000452077,0.986398,1,0
0.126953,0.263672,0.995641,-0.000497638,0.986385,1,0
0.146484,0.244141,0.997779,-0.000437553,0.984413,1,0
0.146484,0.263672,0.995683,-0.000481077,0.984398,1,0
0.126953,0.283203,0.992124,-0.000545452,0.986371,1,0
0.126953,0.302734,0.986288,-0.000595779,0.986354,1,0
0.146484,0.283203,0.992169,-0.000526512,0.984382,1,0
0.146484,0.302734,0.986334,-0.000574041,0.984362,1,0
0.166016,0.00976562,1.00187,-2.94088e-05,0.982507,1,0
0.166016,0.0292969,1.00168,-6.32243e-05,0.982507,1,0
0.185547,0.00976562,1.0019,-2.84453e-05,0.980527,1,0
0.185547,0.0292969,1.00171,-6.09445e-05,0.980526,1,0
0.166016,0.0488281,1.00154,-8.73875e-05,0.982504,1,0
0.166016,0.0683594,1.00142,-0.000118484,0.982501,1,0
0.185547,0.0488281,1.00157,-8.42535e-05,0.980523,1,0
0.185547,0.0683594,1.00145,-0.000114292,0.98052,1,0
0.205078,0.00976562,1.00192,-2.73649e-05,0.978548,1,0
0.205078,0.0292969,1.00173,-5.84562e-05,0.978547,1,0
0.224609,0.00976562,1.00195,-2.61766e-05,0.976571,1,0
0.224609,0.0292969,1.00176,-5.57829e-05,0.97657,1,0
0.205078,0.0488281,1.0016,-8.08783e-05,0.978544,1,0
0.205078,0.0683594,1.00148,-0.000109785,0.978541,1,0
0.224609,0.0488281,1.00162,-7.72957e-05,0.976567,1,0
0.224609,0.0683594,1.00151,-0.000105008,0.976563,1,0
0.166016,0.0878906,1.00131,-0.000146432,0.982497,1,0
0.166016,0.107422,1.00119,-0.000177329,0.982492,1,0
0.185547,0.0878906,1.00134,-0.000141178,0.980515,1,0
0.185547,0.107422,1.00122,-0.000170967,0.98051,1,0
0.166016,0.126953,1.00104,-0.000207925,0.982486,1,0
0.166016,0.146484,1.00087,-0.000240255,0.98248,1,0
0.185547,0.126953,1.00107,-0.000200361,0.980504,1,0
0.185547,0.146484,1.0009,-0.000231419,0.980496,1,0
0.205078,0.0878906,1.00137,-0.000135555,0.978536,1,0
0.205078,0.107422,1.00125,-0.000164165,0.97853,1,0
0.224609,0.0878906,1.0014,-0.000129624,0.976558,1,0
0.224609,0.107422,1.00127,-0.000157003,0.976552,1,0
0.205078,0.126953,1.0011,-0.000192291,0.978523,1,0
0.205078,0.146484,1.00093,-0.000222002,0.978515,1,0
0.224609,0.126953,1.00113,-0.000183811,0.976545,1,0
0.224609,0.146484,1.00096,-0.000212125,0.976536,1,0
0.244141,0.00976562,1.00197,-2.48916e-05,0.974595,1,0
0.244141,0.0292969,1.00178,-5.29514e-05,0.974593,1,0
0.263672,0.00976562,1.00199,-2.35225e-05,0.972619,1,0
0.263672,0.0292969,1.00181,-4.99894e-05,0.972618,1,0
0.244141,0.0488281,1.00165,-7.35417e-05,0.97459,1,0
0.244141,0.0683594,1.00153,-0.000100013,0.974586,1,0
0.263672,0.0488281,1.00167,-6.96529e-05,0.972614,1,0
0.263672,0.0683594,1.00156,-9.4848e-05,0.97261,1,0
0.283203,0.00976562,1.00201,-2.20828e-05,0.970645,1,0
0.283203,0.0292969,1.00183,-4.69255e-05,0.970643,1,0
0.302734,0.00976562,1.00203,-2.05867e-05,0.968671,1,0
0.302734,0.0292969,1.00185,-4.37882e-05,0.968669,1,0
0.283203,0.0488281,1.0017,-6.56652e-05,0.970639,1,0
0.283203,0.0683594,1.00158,-8.95623e-05,0.970635,1,0
0.302734,0.0488281,1.00172,-6.16136e-05,0.968666,1,0
0.302734,0.0683594,1.0016,-8.42025e-05,0.968662,1,0
0.244141,0.0878906,1.00142,-0.00012345,0.974581,1,0
0.244141,0.107422,1.0013,-0.000149558,0.974575,1,0
0.263672,0.0878906,1.00145,-0.000117094,0.972605,1,0
0.263672,0.107422,1.00132,-0.000141909,0.972598,1,0
0.244141,0.126953,1.00116,-0.00017502,0.974567,1,0
0.244141,0.146484,1.00099,-0.000201904,0.974558,1,0
0.263672,0.126953,1.00118,-0.000166012,0.972591,1,0
0.263672,0.146484,1.00101,-0.000191456,0.972582,1,0
0.283203,0.0878906,1.00147,-0.000110619,0.97063,1,0
0.283203,0.107422,1.00135,-0.00013413,0.970623,1,0
0.302734,0.0878906,1.00149,-0.000104081,0.968656,1,0
0.302734,0.107422,1.00137,-0.000126292,0.96865,1,0
0.283203,0.126953,1.00121,-0.000156877,0.970615,1,0
0.283203,0.146484,1.00104,-0.000180886,0.970606,1,0
0.302734,0.126953,1.00123,-0.000147699,0.968642,1,0
0.302734,0.146484,1.00106,-0.000170292,0.968633,1,0
0.166016,0.166016,1.00064,-0.000273417,0.982471,1,0
0.166016,0.185547,1.00031,-0.000308128,0.982462,1,0
0.185547,0.166016,1.00067,-0.000263184,0.980487,1,0
0.185547,0.185547,1.00035,-0.000296371,0.980477,1,0
0.166016,0.205078,0.999833,-0.000344206,0.982451,1,0
0.166016,0.224609,0.999072,-0.000381969,0.982439,1,0
0.185547,0.205078,0.99987,-0.000330753,0.980465,1,0
0.185547,0.224609,0.99911,-0.00036662,0.980452,1,0
0.205078,0.166016,1.0007,-0.000252295,0.978506,1,0
0.205078,0.185547,1.00038,-0.000283878,0.978495,1,0
0.224609,0.166016,1.00073,-0.000240893,0.976526,1,0
0.224609,0.185547,1.00041,-0.000270823,0.976515,1,0
0.205078,0.205078,0.999904,-0.000316481,0.978483,1,0
0.205078,0.224609,0.999146,-0.000350369,0.978468,1,0
0.224609,0.205078,0.999936,-0.000301603,0.976502,1,0
0.224609,0.224609,0.999179,-0.000333475,0.976487,1,0
0.166016,0.244141,0.997821,-0.000421372,0.982424,1,0
0.166016,0.263672,0.995726,-0.0004626,0.982408,1,0
0.185547,0.244141,0.997861,-0.000403874,0.980436,1,0
0.185547,0.263672,0.995768,-0.00044265,0.980419,1,0
0.166016,0.283203,0.992214,-0.000505359,0.982389,1,0
0.166016,0.302734,0.986381,-0.000549755,0.982368,1,0
0.185547,0.283203,0.992257,-0.000482577,0.980399,1,0
0.185547,0.302734,0.986424,-0.000523698,0.980376,1,0
0.205078,0.244141,0.997898,-0.000385393,0.978452,1,0
0.205078,0.263672,0.995806,-0.000421651,0.978434,1,0
0.224609,0.244141,0.997932,-0.000366246,0.97647,1,0
0.224609,0.263672,0.995841,-0.000399983,0.976451,1,0
0.205078,0.283203,0.992296,-0.000458701,0.978413,1,0
0.205078,0.302734,0.986464,-0.000496545,0.978389,1,0
0.224609,0.283203,0.992331,-0.000434194,0.97643,1,0
0.224609,0.302734,0.986499,-0.000468845,0.976406,1,0
0.244141,0.166016,1.00076,-0.000229124,0.974548,1,0
0.244141,0.185547,1.00044,-0.000257381,0.974536,1,0
0.263672,0.166016,1.00079,-0.000217122,0.972571,1,0
0.263672,0.185547,1.00047,-0.000243712,0.972559,1,0
0.244141,0.205078,0.999966,-0.000286325,0.974523,1,0
0.244141,0.224609,0.99921,-0.000316185,0.974508,1,0
0.263672,0.205078,0.999995,-0.000270841,0.972546,1,0
0.263672,0.224609,0.99924,-0.000298725,0.972531,1,0
0.283203,0.166016,1.00081,-0.000205016,0.970596,1,0
0.283203,0.185547,1.0005,-0.000229965,0.970584,1,0
0.302734,0.166016,1.00084,-0.000192918,0.968622,1,0
0.302734,0.185547,1.00052,-0.000216271,0.96861,1,0
0.283203,0.205078,1.00002,-0.000255322,0.97057,1,0
0.283203,0.224609,0.999267,-0.000281294,0.970555,1,0
0.302734,0.205078,1.00005,-0.000239918,0.968597,1,0
0.302734,0.224609,0.999292,-0.000264064,0.968582,1,0
0.244141,0.244141,0.997964,-0.000346727,0.974491,1,0
0.244141,0.263672,0.995874,-0.000377997,0.974472,1,0
0.263672,0.244141,0.997994,-0.000327101,0.972513,1,0
0.263672,0.263672,0.995904,-0.000355998,0.972494,1,0
0.244141,0.283203,0.992364,-0.000409464,0.97445,1,0
0.244141,0.302734,0.986532,-0.000441074,0.974426,1,0
0.263672,0.283203,0.992394,-0.000384868,0.972473,1,0
0.263672,0.302734,0.986561,-0.000413639,0.972449,1,0
0.283203,0.244141,0.998021,-0.000307596,0.970538,1,0
0.283203,0.263672,0.995931,-0.000334249,0.970519,1,0
0.302734,0.244141,0.998047,-0.000288404,0.968565,1,0
0.302734,0.263672,0.995957,-0.000312959,0.968547,1,0
0.283203,0.283203,0.992422,-0.000360696,0.970498,1,0
0.283203,0.302734,0.986588,-0.00038686,0.970475,1,0
0.302734,0.283203,0.992447,-0.000337175,0.968526,1,0
0.302734,0.302734,0.986612,-0.000360975,0.968503,1,0
0.00976562,0.322266,0.976288,-0.000698346,0.998598,1,0
0.00976562,0.341797,0.961065,-0.000751942,0.998601,1,0
0.0292969,0.322266,0.976569,-0.000702611,0.996193,1,0
0.0292969,0.341797,0.961343,-0.000759777,0.996201,1,0
0.00976562,0.361328,0.937331,-0.000802152,0.998607,1,0
0.00976562,0.380859,0.901251,-0.000849268,0.998614,1,0
0.0292969,0.361328,0.937603,-0.000815607,0.996214,1,0
0.0292969,0.380859,0.901511,-0.000871709,0.996234,1,0
0.0488281,0.322266,0.976571,-0.000704432,0.99431,1,0
0.0488281,0.341797,0.961347,-0.000765297,0.994312,1,0
0.0683594,0.322266,0.97657,-0.000698833,0.992397,1,0
0.0683594,0.341797,0.961348,-0.000760417,0.99239,1,0
0.0488281,0.361328,0.937605,-0.000826671,0.994317,1,0
0.0488281,0.380859,0.90151,-0.000890856,0.994327,1,0
0.0683594,0.361328,0.93761,-0.00082261,0.992383,1,0
0.0683594,0.380859,0.901516,-0.000887432,0.992375,1,0
0.00976562,0.400391,0.847776,-0.000882361,0.998625,1,0
0.00976562,0.419922,0.770553,-0.000906363,0.99864,1,0
0.0292969,0.400391,0.848018,-0.000918984,0.996265,1,0
0.0292969,0.419922,0.770762,-0.000966434,0.996309,1,0
0.00976562,0.439453,0.661708,-0.000887623,0.998664,1,0
0.00976562,0.458984,0.511922,-0.000852019,0.998689,1,0
0.0292969,0.439453,0.661865,-0.000982845,0.996375,1,0
0.0292969,0.458984,0.511953,-0.0010063,0.996451,1,0
0.0488281,0.400391,0.848009,-0.000948695,0.994344,1,0
0.0488281,0.419922,0.770737,-0.00100926,0.994363,1,0
0.0683594,0.400391,0.848016,-0.000944158,0.992365,1,0
0.0683594,0.419922,0.770738,-0.00100005,0.99235,1,0
0.0488281,0.439453,0.661814,-0.00103446,0.994388,1,0
0.0488281,0.458984,0.511802,-0.00104674,0.994398,1,0
0.0683594,0.439453,0.661792,-0.00101434,0.992331,1,0
0.0683594,0.458984,0.511661,-0.000991629,0.992301,1,0
0.0878906,0.322266,0.976637,-0.000686347,0.990366,1,0
0.0878906,0.341797,0.961419,-0.000746221,0.990352,1,0
0.107422,0.322266,0.976709,-0.000669017,0.988335,1,0
0.107422,0.341797,0.961492,-0.000726166,0.988317,1,0
0.0878906,0.361328,0.937682,-0.000805905,0.990336,1,0
0.0878906,0.380859,0.901588,-0.000867111,0.990317,1,0
0.107422,0.361328,0.937755,-0.000782266,0.988296,1,0
0.107422,0.380859,0.901655,-0.000838792,0.988272,1,0
0.126953,0.322266,0.976763,-0.000647629,0.986335,1,0
0.126953,0.341797,0.961546,-0.000701369,0.986312,1,0
0.146484,0.322266,0.97681,-0.000622513,0.98434,1,0
0.146484,0.341797,0.961593,-0.000672164,0.984314,1,0
0.126953,0.361328,0.937807,-0.000753158,0.986287,1,0
0.126953,0.380859,0.901701,-0.000804064,0.986258,1,0
0.146484,0.361328,0.937852,-0.00071893,0.984285,1,0
0.146484,0.380859,0.901739,-0.000763394,0.984251,1,0
0.0878906,0.400391,0.848082,-0.000918173,0.990295,1,0
0.0878906,0.419922,0.770784,-0.000964661,0.990267,1,0
0.107422,0.400391,0.848138,-0.000883806,0.988244,1,0
0.107422,0.419922,0.770813,-0.000920485,0.988212,1,0
0.0878906,0.439453,0.661793,-0.000968169,0.990236,1,0
0.0878906,0.458984,0.51151,-0.000916382,0.990204,1,0
0.107422,0.439453,0.661765,-0.000913477,0.988177,1,0
0.107422,0.458984,0.511326,-0.00083616,0.988143,1,0
0.126953,0.400391,0.848171,-0.00084223,0.986224,1,0
0.126953,0.419922,0.770818,-0.000868139,0.986187,1,0
0.146484,0.400391,0.848196,-0.00079421,0.984212,1,0
0.146484,0.419922,0.770814,-0.000809634,0.984171,1,0
0.126953,0.439453,0.661712,-0.000849748,0.986145,1,0
0.126953,0.458984,0.51112,-0.000750867,0.986106,1,0
0.146484,0.439453,0.661645,-0.00078109,0.984126,1,0
0.146484,0.458984,0.510906,-0.000666712,0.984087,1,0
0.00976562,0.478516,0.309398,-0.00065435,0.998734,1,0
0.00976562,0.498047,0.0400193,-0.000146219,0.998746,0.6,0
0.0292969,0.478516,0.308984,-0.000820417,0.996557,1,0
0.0292969,0.498047,0.0388994,-0.000223348,0.996584,0.6,0
0.0488281,0.478516,0.308525,-0.00081648,0.994395,1,0
0.0488281,0.498047,0.0381099,-3.13291e-05,0.994393,0.6,0
0.0683594,0.478516,0.308044,-0.000729442,0.992265,1,0
0.0683594,0.498047,0.0374041,6.11085e-05,0.992265,0.6,0
0.0878906,0.478516,0.307564,-0.000630043,0.990171,1,0
0.0878906,0.498047,0.0368557,0.000109167,0.990168,0.6,0
0.107422,0.478516,0.307101,-0.000531446,0.988109,1,0
0.107422,0.498047,0.0364171,0.000131216,0.988104,0.6,0
0.126953,0.478516,0.30667,-0.000436812,0.986072,1,0
0.126953,0.498047,0.0360782,0.000137464,0.986066,0.6,0
0.146484,0.478516,0.306276,-0.000352062,0.984056,1,0
0.146484,0.498047,0.0358218,0.000133365,0.984049,0.6,0
0.166016,0.322266,0.976857,-0.000594494,0.982343,1,0
0.166016,0.341797,0.961639,-0.000639693,0.982315,1,0
0.185547,0.322266,0.976901,-0.00056462,0.98035,1,0
0.185547,0.341797,0.961681,-0.00060536,0.98032,1,0
0.166016,0.361328,0.937895,-0.000681216,0.982283,1,0
0.166016,0.380859,0.901774,-0.000719201,0.982246,1,0
0.185547,0.361328,0.937932,-0.000641853,0.980287,1,0
0.185547,0.380859,0.901802,-0.000673842,0.98025,1,0
0.205078,0.322266,0.97694,-0.000533731,0.978362,1,0
0.205078,0.341797,0.961717,-0.000570193,0.978332,1,0
0.224609,0.322266,0.976974,-0.000502469,0.976379,1,0
0.224609,0.341797,0.961749,-0.000534925,0.976348,1,0
0.205078,0.361328,0.937964,-0.00060203,0.978298,1,0
0.205078,0.380859,0.901824,-0.000628641,0.978261,1,0
0.224609,0.361328,0.93799,-0.00056255,0.976315,1,0
0.224609,0.380859,0.901841,-0.000584462,0.976279,1,0
0.166016,0.400391,0.848216,-0.000743158,0.982206,1,0
0.166016,0.419922,0.770803,-0.000749623,0.982164,1,0
0.185547,0.400391,0.848228,-0.000691811,0.980209,1,0
0.185547,0.419922,0.770784,-0.000690986,0.980168,1,0
0.166016,0.439453,0.66157,-0.00071301,0.98212,1,0
0.166016,0.458984,0.510688,-0.000588477,0.982083,1,0
0.185547,0.439453,0.661486,-0.000648107,0.980126,1,0
0.185547,0.458984,0.510471,-0.000517491,0.980092,1,0
0.205078,0.400391,0.848233,-0.00064149,0.978222,1,0
0.205078,0.419922,0.770758,-0.000634893,0.978182,1,0
0.224609,0.400391,0.848234,-0.00059306,0.976241,1,0
0.224609,0.419922,0.770728,-0.000582113,0.976203,1,0
0.205078,0.439453,0.661397,-0.000587342,0.978143,1,0
0.205078,0.458984,0.510258,-0.000453882,0.978112,1,0
0.224609,0.439453,0.661305,-0.000531369,0.976168,1,0
0.224609,0.458984,0.510053,-0.000397695,0.97614,1,0
0.244141,0.322266,0.977005,-0.000471377,0.974399,1,0
0.244141,0.341797,0.961777,-0.000500175,0.974369,1,0
0.263672,0.322266,0.977033,-0.000440911,0.972422,1,0
0.263672,0.341797,0.961802,-0.000466441,0.972393,1,0
0.244141,0.361328,0.938013,-0.000524082,0.974336,1,0
0.244141,0.380859,0.901854,-0.000542014,0.974302,1,0
0.263672,0.361328,0.938032,-0.000487141,0.972362,1,0
0.263672,0.380859,0.901864,-0.000501788,0.972329,1,0
0.283203,0.322266,0.977058,-0.00041141,0.970449,1,0
0.283203,0.341797,0.961823,-0.00043407,0.970421,1,0
0.302734,0.322266,0.97708,-0.000383113,0.968479,1,0
0.302734,0.341797,0.961842,-0.000403286,0.968453,1,0
0.283203,0.361328,0.938048,-0.000452048,0.970392,1,0
0.283203,0.380859,0.901871,-0.000464042,0.970361,1,0
0.302734,0.361328,0.938062,-0.000418987,0.968425,1,0
0.302734,0.380859,0.901876,-0.000428878,0.968396,1,0
0.244141,0.400391,0.848231,-0.000547207,0.974266,1,0
0.244141,0.419922,0.770695,-0.000533147,0.974231,1,0
0.263672,0.400391,0.848225,-0.000504344,0.972296,1,0
0.263672,0.419922,0.770661,-0.000488216,0.972263,1,0
0.244141,0.439453,0.661213,-0.000480424,0.974198,1,0
0.244141,0.458984,0.509857,-0.000348222,0.974173,1,0
0.263672,0.439453,0.661121,-0.000434569,0.972234,1,0
0.263672,0.458984,0.509672,-0.00030541,0.972212,1,0
0.283203,0.400391,0.848217,-0.000464619,0.97033,1,0
0.283203,0.419922,0.770625,-0.000447249,0.9703,1,0
0.302734,0.400391,0.848208,-0.000428004,0.968367,1,0
0.302734,0.419922,0.770589,-0.000409966,0.96834,1,0
0.283203,0.439453,0.66103,-0.000393438,0.970274,1,0
0.283203,0.458984,0.509497,-0.000268397,0.970255,1,0
0.302734,0.439453,0.660941,-0.000356402,0.968317,1,0
0.302734,0.458984,0.509333,-0.000235559,0.9683,1,0
0.166016,0.478516,0.305923,-0.000279587,0.982056,1,0
0.166016,0.498047,0.0356319,0.000123792,0.982048,0.6,0
0.185547,0.478516,0.305607,-0.000219027,0.980069,1,0
0.185547,0.498047,0.0354944,0.000111652,0.980061,0.6,0
0.205078,0.478516,0.305328,-0.000169266,0.978092,1,0
0.205078,0.498047,0.0353975,9.86392e-05,0.978084,0.6,0
0.224609,0.478516,0.305081,-0.000129128,0.976123,1,0
0.224609,0.498047,0.0353321,8.57764e-05,0.976116,0.6,0
0.244141,0.478516,0.304864,-9.71593e-05,0.974159,1,0
0.244141,0.498047,0.0352895,7.29408e-05,0.974153,0.6,0
0.263672,0.478516,0.304677,-7.18399e-05,0.972201,1,0
0.263672,0.498047,0.0352639,6.47137e-05,0.972194,0.6,0
0.283203,0.478516,0.304505,-5.20098e-05,0.970245,1,0
0.283203,0.498047,0.0352557,5.75402e-05,0.970239,0.6,0
0.302734,0.478516,0.304358,-3.60038e-05,0.968291,1,0
0.302734,0.498047,0.0352551,4.96095e-05,0.968285,0.6,0
0.322266,0.00976562,1.00205,-1.90487e-05,0.966699,1,0
0.322266,0.0292969,1.00187,-4.0605e-05,0.966697,1,0
0.341797,0.00976562,1.00206,-1.74829e-05,0.964728,1,0
0.341797,0.0292969,1.00189,-3.74026e-05,0.964725,1,0
0.322266,0.0488281,1.00174,-5.7531e-05,0.966693,1,0
0.322266,0.0683594,1.00162,-7.88125e-05,0.966689,1,0
0.341797,0.0488281,1.00176,-5.34482e-05,0.964722,1,0
0.341797,0.0683594,1.00164,-7.34326e-05,0.964718,1,0
0.361328,0.00976562,1.00208,-1.59033e-05,0.962757,1,0
0.361328,0.0292969,1.00191,-3.42056e-05,0.962755,1,0
0.380859,0.00976562,1.00209,-1.43229e-05,0.960788,1,0
0.380859,0.0292969,1.00192,-3.10368e-05,0.960785,1,0
0.361328,0.0488281,1.00177,-4.93933e-05,0.962751,1,0
0.361328,0.0683594,1.00166,-6.80994e-05,0.962747,1,0
0.380859,0.0488281,1.00179,-4.53913e-05,0.960782,1,0
0.380859,0.0683594,1.00168,-6.28452e-05,0.960778,1,0
0.322266,0.0878906,1.00151,-9.75341e-05,0.966683,1,0
0.322266,0.107422,1.00139,-0.000118458,0.966677,1,0
0.341797,0.0878906,1.00153,-9.10256e-05,0.964712,1,0
0.341797,0.107422,1.00141,-0.000110686,0.964706,1,0
