x,y,ux,uy,p,cs,f
0.126953,0.00976562,1.00241,-2.73523e-05,0.986461,1,0
0.126953,0.0292969,1.00219,-5.74052e-05,0.98646,1,0
0.146484,0.00976562,1.00243,-2.64123e-05,0.984487,1,0
0.146484,0.0292969,1.00221,-5.51926e-05,0.984486,1,0
0.126953,0.0488281,1.00206,-7.90081e-05,0.986458,1,0
0.126953,0.0683594,1.00196,-0.000107161,0.986455,1,0
0.146484,0.0488281,1.00208,-7.59652e-05,0.984483,1,0
0.146484,0.0683594,1.00198,-0.000103092,0.98448,1,0
0.0878906,0.0878906,1.00181,-0.000140438,0.990439,1,0
0.0878906,0.107422,1.00173,-0.000170431,0.990436,1,0
0.107422,0.0878906,1.00186,-0.000136644,0.98843,1,0
0.107422,0.107422,1.00178,-0.000165837,0.988426,1,0
0.0878906,0.126953,1.00165,-0.000200094,0.990432,1,0
0.0878906,0.146484,1.00155,-0.000231921,0.990427,1,0
0.107422,0.126953,1.00169,-0.000194642,0.988421,1,0
0.107422,0.146484,1.0016,-0.000225574,0.988416,1,0
0.126953,0.0878906,1.00189,-0.00013218,0.986451,1,0
0.126953,0.107422,1.00181,-0.000160435,0.986447,1,0
0.146484,0.0878906,1.00191,-0.000127091,0.984475,1,0
0.146484,0.107422,1.00183,-0.00015428,0.98447,1,0
0.126953,0.126953,1.00172,-0.000188231,0.986441,1,0
0.126953,0.146484,1.00163,-0.000218105,0.986434,1,0
0.146484,0.126953,1.00175,-0.000180932,0.984464,1,0
0.146484,0.146484,1.00165,-0.000209598,0.984456,1,0
0.00976562,0.166016,1.00118,-0.000279628,0.998579,1,0
0.00976562,0.185547,1.00104,-0.000316387,0.998579,1,0
0.0292969,0.166016,1.00145,-0.000278484,0.996176,1,0
0.0292969,0.185547,1.00131,-0.000315107,0.996175,1,0
0.00976562,0.205078,1.00086,-0.000354856,0.99858,1,0
0.00976562,0.224609,1.00062,-0.00039569,0.99858,1,0
0.0292969,0.205078,1.00113,-0.000353452,0.996174,1,0
0.0292969,0.224609,1.00089,-0.000394202,0.996173,1,0
0.0488281,0.166016,1.00142,-0.000275394,0.99432,1,0
0.0488281,0.185547,1.00129,-0.000311638,0.994317,1,0
0.0683594,0.166016,1.00139,-0.000270695,0.992434,1,0
0.0683594,0.185547,1.00126,-0.000306334,0.992429,1,0
0.0488281,0.205078,1.00111,-0.000349618,0.994313,1,0
0.0488281,0.224609,1.00088,-0.000390052,0.994309,1,0
0.0683594,0.205078,1.00109,-0.000343699,0.992424,1,0
0.0683594,0.224609,1.00086,-0.000383534,0.992418,1,0
0.00976562,0.244141,1.00025,-0.000438602,0.998581,1,0
0.00976562,0.263672,0.999626,-0.000484331,0.998582,1,0
0.0292969,0.244141,1.00053,-0.000437103,0.996171,1,0
0.0292969,0.263672,0.999907,-0.000482969,0.99617,1,0
0.00976562,0.283203,0.998483,-0.000532084,0.998583,1,0
0.00976562,0.302734,0.996327,-0.000583199,0.998585,1,0
0.0292969,0.283203,0.998765,-0.000531108,0.996169,1,0
0.0292969,0.302734,0.996611,-0.000583065,0.996169,1,0
0.0488281,0.244141,1.00052,-0.000432734,0.994305,1,0
0.0488281,0.263672,0.999897,-0.000478573,0.994301,1,0
0.0683594,0.244141,1.0005,-0.000425657,0.992411,1,0
0.0683594,0.263672,0.99988,-0.000471038,0.992404,1,0
0.0488281,0.283203,0.998759,-0.000527009,0.994297,1,0
0.0488281,0.302734,0.996609,-0.000579837,0.994293,1,0
0.0683594,0.283203,0.998746,-0.000519183,0.992396,1,0
0.0683594,0.302734,0.996599,-0.000572013,0.992388,1,0
0.0878906,0.166016,1.00144,-0.000264692,0.990422,1,0
0.0878906,0.185547,1.0013,-0.000299519,0.990416,1,0
0.107422,0.166016,1.00148,-0.000257383,0.988409,1,0
0.107422,0.185547,1.00135,-0.000291187,0.988402,1,0
0.0878906,0.205078,1.00114,-0.000336026,0.990409,1,0
0.0878906,0.224609,1.0009,-0.000374967,0.990401,1,0
0.107422,0.205078,1.00119,-0.00032659,0.988393,1,0
0.107422,0.224609,1.00096,-0.000364343,0.988384,1,0
0.126953,0.166016,1.00152,-0.000248769,0.986427,1,0
0.126953,0.185547,1.00139,-0.000281343,0.986418,1,0
0.146484,0.166016,1.00154,-0.000238949,0.984448,1,0
0.146484,0.185547,1.00142,-0.000270103,0.984438,1,0
0.126953,0.205078,1.00122,-0.000315401,0.986408,1,0
0.126953,0.224609,1.001,-0.000351686,0.986396,1,0
0.146484,0.205078,1.00125,-0.000302599,0.984426,1,0
0.146484,0.224609,1.00103,-0.000337161,0.984413,1,0
0.0878906,0.244141,1.00055,-0.000416158,0.990393,1,0
0.0878906,0.263672,0.999934,-0.000460586,0.990383,1,0
0.107422,0.244141,1.00061,-0.000404242,0.988373,1,0
0.107422,0.263672,0.999995,-0.000447265,0.98836,1,0
0.0878906,0.283203,0.998804,-0.000507748,0.990372,1,0
0.0878906,0.302734,0.996661,-0.000559583,0.99036,1,0
0.107422,0.283203,0.998868,-0.000492868,0.988347,1,0
0.107422,0.302734,0.996729,-0.000542975,0.988331,1,0
0.126953,0.244141,1.00064,-0.000389957,0.986383,1,0
0.126953,0.263672,1.00004,-0.000431174,0.986368,1,0
0.146484,0.244141,1.00068,-0.000373502,0.984398,1,0
0.146484,0.263672,1.00008,-0.000412549,0.984381,1,0
0.126953,0.283203,0.998914,-0.000474726,0.986351,1,0
0.126953,0.302734,0.996779,-0.000522518,0.986332,1,0
0.146484,0.283203,0.998955,-0.000453607,0.984361,1,0
0.146484,0.302734,0.996823,-0.000498548,0.984339,1,0
0.166016,0.00976562,1.00246,-2.53128e-05,0.982507,1,0
0.166016,0.0292969,1.00223,-5.268e-05,0.982506,1,0
0.185547,0.00976562,1.00248,-2.40591e-05,0.980528,1,0
0.185547,0.0292969,1.00225,-4.9888e-05,0.980526,1,0
0.166016,0.0488281,1.0021,-7.25639e-05,0.982503,1,0
0.166016,0.0683594,1.00201,-9.85509e-05,0.982499,1,0
0.185547,0.0488281,1.00213,-6.88366e-05,0.980523,1,0
0.185547,0.0683594,1.00203,-9.35818e-05,0.980519,1,0
0.205078,0.00976562,1.0025,-2.26588e-05,0.978551,1,0
0.205078,0.0292969,1.00228,-4.68397e-05,0.978549,1,0
0.224609,0.00976562,1.00252,-2.11219e-05,0.976575,1,0
0.224609,0.0292969,1.0023,-4.35623e-05,0.976573,1,0
0.205078,0.0488281,1.00215,-6.48177e-05,0.978545,1,0
0.205078,0.0683594,1.00206,-8.82327e-05,0.978541,1,0
0.224609,0.0488281,1.00217,-6.05457e-05,0.976569,1,0
0.224609,0.0683594,1.00208,-8.25567e-05,0.976564,1,0
0.166016,0.0878906,1.00193,-0.000121437,0.982494,1,0
0.166016,0.107422,1.00186,-0.000147446,0.982489,1,0
0.185547,0.0878906,1.00196,-0.000115277,0.980513,1,0
0.185547,0.107422,1.00188,-0.000140008,0.980507,1,0
0.166016,0.126953,1.00177,-0.000172836,0.982481,1,0
0.166016,0.146484,1.00168,-0.000200164,0.982473,1,0
0.185547,0.126953,1.0018,-0.000164036,0.980499,1,0
0.185547,0.146484,1.00171,-0.000189915,0.98049,1,0
0.205078,0.0878906,1.00198,-0.000108675,0.978535,1,0
0.205078,0.107422,1.0019,-0.000132046,0.978528,1,0
0.224609,0.0878906,1.002,-0.000101701,0.976558,1,0
0.224609,0.107422,1.00193,-0.000123645,0.976551,1,0
0.205078,0.126953,1.00182,-0.000154631,0.97852,1,0
0.205078,0.146484,1.00173,-0.000178972,0.97851,1,0
0.224609,0.126953,1.00185,-0.000144729,0.976542,1,0
0.224609,0.146484,1.00176,-0.000167465,0.976532,1,0
0.244141,0.00976562,1.00253,-1.94608e-05,0.9746,1,0
0.244141,0.0292969,1.00232,-4.00859e-05,0.974597,1,0
0.263672,0.00976562,1.00255,-1.76896e-05,0.972626,1,0
0.263672,0.0292969,1.00233,-3.64428e-05,0.972623,1,0
0.244141,0.0488281,1.00219,-5.60619e-05,0.974593,1,0
0.244141,0.0683594,1.0021,-7.66106e-05,0.974589,1,0
0.263672,0.0488281,1.00221,-5.14088e-05,0.972619,1,0
0.263672,0.0683594,1.00211,-7.04519e-05,0.972614,1,0
0.283203,0.00976562,1.00256,-1.58241e-05,0.970654,1,0
0.283203,0.0292969,1.00235,-3.26665e-05,0.97065,1,0
0.302734,0.00976562,1.00258,-1.38807e-05,0.968682,1,0
0.302734,0.0292969,1.00236,-2.87908e-05,0.968679,1,0
0.283203,0.0488281,1.00222,-4.6629e-05,0.970646,1,0
0.283203,0.0683594,1.00213,-6.41385e-05,0.970641,1,0
0.302734,0.0488281,1.00224,-4.17646e-05,0.968675,1,0
0.302734,0.0683594,1.00215,-5.77268e-05,0.96867,1,0
0.244141,0.0878906,1.00202,-9.44279e-05,0.974582,1,0
0.244141,0.107422,1.00195,-0.000114896,0.974575,1,0
0.263672,0.0878906,1.00204,-8.69285e-05,0.972608,1,0
0.263672,0.107422,1.00197,-0.00010589,0.9726,1,0
0.244141,0.126953,1.00187,-0.00013444,0.974566,1,0
0.244141,0.146484,1.00178,-0.000155527,0.974555,1,0
0.263672,0.126953,1.00189,-0.000123874,0.972591,1,0
0.263672,0.146484,1.0018,-0.000143291,0.97258,1,0
0.283203,0.0878906,1.00206,-7.92754e-05,0.970635,1,0
0.283203,0.107422,1.00198,-9.67145e-05,0.970627,1,0
0.302734,0.0878906,1.00207,-7.15382e-05,0.968663,1,0
0.302734,0.107422,1.002,-8.74546e-05,0.968655,1,0
0.283203,0.126953,1.00191,-0.000113139,0.970617,1,0
0.283203,0.146484,1.00182,-0.000130883,0.970606,1,0
0.302734,0.126953,1.00192,-0.000102335,0.968645,1,0
0.302734,0.146484,1.00183,-0.000118424,0.968634,1,0
0.166016,0.166016,1.00157,-0.000228056,0.982463,1,0
0.166016,0.185547,1.00145,-0.000257627,0.982452,1,0
0.185547,0.166016,1.0016,-0.000216227,0.98048,1,0
0.185547,0.185547,1.00148,-0.00024408,0.980468,1,0
0.166016,0.205078,1.00129,-0.000288373,0.982439,1,0
0.166016,0.224609,1.00106,-0.000320996,0.982425,1,0
0.185547,0.205078,1.00132,-0.000272925,0.980454,1,0
0.185547,0.224609,1.0011,-0.000303441,0.980438,1,0
0.205078,0.166016,1.00163,-0.000203608,0.978499,1,0
0.205078,0.185547,1.0015,-0.000229642,0.978486,1,0
0.224609,0.166016,1.00165,-0.000190358,0.97652,1,0
0.224609,0.185547,1.00153,-0.000214502,0.976507,1,0
0.205078,0.205078,1.00135,-0.000256475,0.978471,1,0
0.205078,0.224609,1.00113,-0.000284764,0.978454,1,0
0.224609,0.205078,1.00137,-0.000239251,0.976491,1,0
0.224609,0.224609,1.00115,-0.000265243,0.976474,1,0
0.166016,0.244141,1.00072,-0.000355152,0.982408,1,0
0.166016,0.263672,1.00011,-0.000391733,0.982389,1,0
0.185547,0.244141,1.00075,-0.000335221,0.98042,1,0
0.185547,0.263672,1.00015,-0.00036912,0.980399,1,0
0.166016,0.283203,0.998996,-0.000429937,0.982368,1,0
0.166016,0.302734,0.996867,-0.000471604,0.982343,1,0
0.185547,0.283203,0.999035,-0.00040423,0.980376,1,0
0.185547,0.302734,0.996908,-0.000442365,0.980349,1,0
0.205078,0.244141,1.00078,-0.000314039,0.978435,1,0
0.205078,0.263672,1.00018,-0.000345127,0.978414,1,0
0.224609,0.244141,1.00081,-0.000291946,0.976454,1,0
0.224609,0.263672,1.00021,-0.000320164,0.976431,1,0
0.205078,0.283203,0.99907,-0.000377014,0.978389,1,0
0.205078,0.302734,0.996945,-0.000411497,0.978361,1,0
0.224609,0.283203,0.999101,-0.000348788,0.976406,1,0
0.224609,0.302734,0.996977,-0.000379601,0.976377,1,0
0.244141,0.166016,1.00167,-0.000176637,0.974543,1,0
0.244141,0.185547,1.00155,-0.000198853,0.974529,1,0
0.263672,0.166016,1.0017,-0.000162603,0.972567,1,0
0.263672,0.185547,1.00157,-0.00018288,0.972553,1,0
0.244141,0.205078,1.0014,-0.000221484,0.974513,1,0
0.244141,0.224609,1.00118,-0.000245152,0.974495,1,0
0.263672,0.205078,1.00142,-0.000203394,0.972537,1,0
0.263672,0.224609,1.0012,-0.000224752,0.972519,1,0
0.283203,0.166016,1.00171,-0.000148405,0.970594,1,0
0.283203,0.185547,1.00159,-0.000166762,0.970579,1,0
0.302734,0.166016,1.00173,-0.000134185,0.968622,1,0
0.302734,0.185547,1.00161,-0.000150659,0.968608,1,0
0.283203,0.205078,1.00144,-0.000185187,0.970563,1,0
0.283203,0.224609,1.00122,-0.000204282,0.970545,1,0
0.302734,0.205078,1.00146,-0.000167051,0.968591,1,0
0.302734,0.224609,1.00124,-0.000183959,0.968573,1,0
0.244141,0.244141,1.00084,-0.000269268,0.974475,1,0
0.244141,0.263672,1.00024,-0.00029462,0.974452,1,0
0.263672,0.244141,1.00086,-0.000246313,0.972498,1,0
0.263672,0.263672,1.00026,-0.000268855,0.972475,1,0
0.244141,0.283203,0.999129,-0.000320017,0.974426,1,0
0.244141,0.302734,0.997006,-0.000347226,0.974397,1,0
0.263672,0.283203,0.999153,-0.000291124,0.972449,1,0
0.263672,0.302734,0.997031,-0.000314867,0.97242,1,0
0.283203,0.244141,1.00088,-0.00022336,0.970524,1,0
0.283203,0.263672,1.00029,-0.000243192,0.970501,1,0
0.302734,0.244141,1.0009,-0.000200655,0.968553,1,0
0.302734,0.263672,1.0003,-0.00021791,0.968531,1,0
0.283203,0.283203,0.999175,-0.000262482,0.970476,1,0
0.283203,0.302734,0.997052,-0.000282944,0.970447,1,0
0.302734,0.283203,0.999193,-0.000234402,0.968505,1,0
0.302734,0.302734,0.99707,-0.000251806,0.968478,1,0
0.00976562,0.322266,0.992246,-0.000635154,0.998587,1,0
0.00976562,0.341797,0.984669,-0.000691004,0.998589,1,0
0.0292969,0.322266,0.992532,-0.000636591,0.996171,1,0
0.0292969,0.341797,0.984956,-0.0006953,0.996174,1,0
0.00976562,0.361328,0.97097,-0.000743287,0.998593,1,0
0.00976562,0.380859,0.947069,-0.000799864,0.998599,1,0
0.0292969,0.361328,0.971255,-0.000752463,0.996183,1,0
0.0292969,0.380859,0.947347,-0.000817514,0.996198,1,0
0.0488281,0.322266,0.992533,-0.000635133,0.99429,1,0
0.0488281,0.341797,0.98496,-0.00069709,0.994288,1,0
0.0683594,0.322266,0.992529,-0.000627713,0.99238,1,0
0.0683594,0.341797,0.984961,-0.000690683,0.992371,1,0
0.0488281,0.361328,0.971262,-0.000759648,0.994291,1,0
0.0488281,0.380859,0.947355,-0.000833466,0.994298,1,0
0.0683594,0.361328,0.971269,-0.000754813,0.992364,1,0
0.0683594,0.380859,0.947369,-0.000831028,0.992355,1,0
0.00976562,0.400391,0.906835,-0.000839703,0.998609,1,0
0.00976562,0.419922,0.841777,-0.000884843,0.998623,1,0
0.0292969,0.400391,0.907101,-0.000871462,0.996226,1,0
0.0292969,0.419922,0.842019,-0.000941793,0.996268,1,0
0.00976562,0.439453,0.740401,-0.000876186,0.998649,1,0
0.00976562,0.458984,0.58848,-0.000879834,0.998677,1,0
0.0292969,0.439453,0.7406,-0.000971951,0.996342,1,0
0.0292969,0.458984,0.588571,-0.00105394,0.996428,1,0
0.0488281,0.400391,0.907109,-0.000899888,0.994315,1,0
0.0488281,0.419922,0.842019,-0.000988937,0.994336,1,0
0.0683594,0.400391,0.907131,-0.000898908,0.992348,1,0
0.0683594,0.419922,0.842044,-0.000988845,0.992335,1,0
0.0488281,0.439453,0.740589,-0.00103526,0.994373,1,0
0.0488281,0.458984,0.588481,-0.00112693,0.994393,1,0
0.0683594,0.439453,0.740612,-0.00103032,0.992325,1,0
0.0683594,0.458984,0.588408,-0.00109642,0.992299,1,0
0.0878906,0.322266,0.992596,-0.000614206,0.990347,1,0
0.0878906,0.341797,0.985033,-0.000676024,0.990332,1,0
0.107422,0.322266,0.992668,-0.000595571,0.988313,1,0
0.107422,0.341797,0.98511,-0.000655096,0.988293,1,0
0.0878906,0.361328,0.971348,-0.000738503,0.990315,1,0
0.0878906,0.380859,0.947452,-0.000812764,0.990295,1,0
0.107422,0.361328,0.971429,-0.000714566,0.988271,1,0
0.107422,0.380859,0.947535,-0.000785393,0.988244,1,0
0.126953,0.322266,0.992722,-0.000572369,0.986311,1,0
0.126953,0.341797,0.985167,-0.000628768,0.986286,1,0
0.146484,0.322266,0.992769,-0.000544984,0.984314,1,0
0.146484,0.341797,0.985218,-0.000597422,0.984285,1,0
0.126953,0.361328,0.97149,-0.000684284,0.986258,1,0
0.126953,0.380859,0.947598,-0.000750361,0.986225,1,0
0.146484,0.361328,0.971544,-0.000648048,0.984252,1,0
0.146484,0.380859,0.947652,-0.000708019,0.984213,1,0
0.0878906,0.400391,0.907218,-0.000876851,0.990275,1,0
0.0878906,0.419922,0.842125,-0.000961018,0.990247,1,0
0.107422,0.400391,0.907301,-0.000844928,0.988216,1,0
0.107422,0.419922,0.842194,-0.000921669,0.988182,1,0
0.0878906,0.439453,0.740673,-0.000997213,0.990221,1,0
0.0878906,0.458984,0.588342,-0.00103869,0.99019,1,0
0.107422,0.439453,0.740712,-0.000953072,0.988148,1,0
0.107422,0.458984,0.588247,-0.000971122,0.988114,1,0
0.126953,0.400391,0.907362,-0.000804343,0.98619,1,0
0.126953,0.419922,0.842242,-0.000871503,0.986148,1,0
0.146484,0.400391,0.907415,-0.000755462,0.984171,1,0
0.146484,0.419922,0.84228,-0.000811946,0.984123,1,0
0.126953,0.439453,0.740727,-0.000896403,0.986103,1,0
0.126953,0.458984,0.588131,-0.000892268,0.986062,1,0
0.146484,0.439453,0.740731,-0.000830254,0.984071,1,0
0.146484,0.458984,0.588004,-0.00080805,0.984027,1,0
0.00976562,0.478516,0.367196,-0.000690136,0.998736,1,0
0.00976562,0.498047,0.053736,-0.000206834,0.998749,0.6,0
0.0292969,0.478516,0.366812,-0.000893337,0.996574,1,0
0.0292969,0.498047,0.0524794,-0.000366935,0.996604,0.6,0
0.0488281,0.478516,0.366381,-0.000944208,0.994413,1,0
0.0488281,0.498047,0.0514826,-0.000187226,0.994412,0.6,0
0.0683594,0.478516,0.365927,-0.000900052,0.992269,1,0
0.0683594,0.498047,0.0505273,-8.20892e-05,0.992274,0.6,0
0.0878906,0.478516,0.365462,-0.000832132,0.990157,1,0
0.0878906,0.498047,0.0497021,-1.81736e-05,0.990161,0.6,0
0.107422,0.478516,0.364999,-0.000754331,0.988075,1,0
0.107422,0.498047,0.0489773,2.41374e-05,0.988077,0.6,0
0.126953,0.478516,0.364557,-0.000669069,0.986018,1,0
0.126953,0.498047,0.0483527,5.11054e-05,0.986019,0.6,0
0.146484,0.478516,0.364143,-0.000583368,0.983982,1,0
0.146484,0.498047,0.0478219,6.61164e-05,0.983983,0.6,0
0.166016,0.322266,0.992816,-0.000514131,0.982315,1,0
0.166016,0.341797,0.985268,-0.000562015,0.982282,1,0
0.185547,0.322266,0.99286,-0.000480734,0.980319,1,0
0.185547,0.341797,0.985313,-0.000523801,0.980285,1,0
0.166016,0.361328,0.971596,-0.000607234,0.982246,1,0
0.166016,0.380859,0.947703,-0.000660452,0.982204,1,0
0.185547,0.361328,0.971642,-0.000563555,0.980246,1,0
0.185547,0.380859,0.947748,-0.000609982,0.980202,1,0
0.205078,0.322266,0.992898,-0.000445644,0.97833,1,0
0.205078,0.341797,0.985352,-0.000483846,0.978294,1,0
0.224609,0.322266,0.992932,-0.000409584,0.976345,1,0
0.224609,0.341797,0.985386,-0.000443005,0.976308,1,0
0.205078,0.361328,0.971682,-0.000518299,0.978254,1,0
0.205078,0.380859,0.947786,-0.000558159,0.978209,1,0
0.224609,0.361328,0.971716,-0.000472443,0.976268,1,0
0.224609,0.380859,0.947817,-0.00050612,0.976223,1,0
0.166016,0.400391,0.907463,-0.000701306,0.982157,1,0
0.166016,0.419922,0.842313,-0.000747566,0.982107,1,0
0.185547,0.400391,0.907503,-0.000644712,0.980153,1,0
0.185547,0.419922,0.842337,-0.000681754,0.980102,1,0
0.166016,0.439453,0.740727,-0.000760331,0.982052,1,0
0.166016,0.458984,0.587871,-0.000724513,0.982008,1,0
0.185547,0.439453,0.740715,-0.00068995,0.980047,1,0
0.185547,0.458984,0.587734,-0.000644186,0.980004,1,0
0.205078,0.400391,0.907535,-0.000587321,0.978159,1,0
0.205078,0.419922,0.842355,-0.000616264,0.978108,1,0
0.224609,0.400391,0.907562,-0.000530332,0.976174,1,0
0.224609,0.419922,0.842367,-0.0005524,0.976124,1,0
0.205078,0.439453,0.740695,-0.000620773,0.978055,1,0
0.205078,0.458984,0.587597,-0.000568225,0.978013,1,0
0.224609,0.439453,0.740672,-0.000554136,0.976073,1,0
0.224609,0.458984,0.587463,-0.000497524,0.976033,1,0
0.244141,0.322266,0.992961,-0.000373201,0.974365,1,0
0.244141,0.341797,0.985415,-0.000402041,0.974328,1,0
0.263672,0.322266,0.992986,-0.000337067,0.972388,1,0
0.263672,0.341797,0.98544,-0.000361613,0.972352,1,0
0.244141,0.361328,0.971745,-0.000426849,0.974288,1,0
0.244141,0.380859,0.947843,-0.00045487,0.974243,1,0
0.263672,0.361328,0.971768,-0.00038224,0.972313,1,0
0.263672,0.380859,0.947864,-0.000405213,0.97227,1,0
0.283203,0.322266,0.993007,-0.000301651,0.970416,1,0
0.283203,0.341797,0.985461,-0.000322243,0.970381,1,0
0.302734,0.322266,0.993025,-0.000267326,0.968447,1,0
0.302734,0.341797,0.985478,-0.000284332,0.968413,1,0
0.283203,0.361328,0.971788,-0.000339159,0.970343,1,0
0.283203,0.380859,0.947881,-0.00035771,0.970302,1,0
0.302734,0.361328,0.971804,-0.000298,0.968377,1,0
0.302734,0.380859,0.947895,-0.000312744,0.968338,1,0
0.244141,0.400391,0.907583,-0.000474811,0.974196,1,0
0.244141,0.419922,0.842374,-0.000491249,0.974148,1,0
0.263672,0.400391,0.907599,-0.000421556,0.972224,1,0
0.263672,0.419922,0.842379,-0.00043353,0.972179,1,0
0.244141,0.439453,0.740645,-0.000491071,0.974099,1,0
0.244141,0.458984,0.587333,-0.000432606,0.974063,1,0
0.263672,0.439453,0.740618,-0.000432183,0.972134,1,0
0.263672,0.458984,0.587209,-0.000373606,0.9721,1,0
0.283203,0.400391,0.907612,-0.000371085,0.970258,1,0
0.283203,0.419922,0.842381,-0.000379643,0.970216,1,0
0.302734,0.400391,0.907623,-0.000323723,0.968297,1,0
0.302734,0.419922,0.842382,-0.000329783,0.968258,1,0
0.283203,0.439453,0.74059,-0.000377758,0.970174,1,0
0.283203,0.458984,0.587092,-0.000320426,0.970144,1,0
0.302734,0.439453,0.740562,-0.000327894,0.96822,1,0
0.302734,0.458984,0.586982,-0.000272837,0.968192,1,0
0.166016,0.478516,0.363763,-0.000502044,0.981965,1,0
0.166016,0.498047,0.0473756,7.3062e-05,0.981965,0.6,0
0.185547,0.478516,0.363417,-0.000426853,0.979964,1,0
0.185547,0.498047,0.0470041,7.46617e-05,0.979964,0.6,0
0.205078,0.478516,0.363107,-0.000358518,0.977977,1,0
0.205078,0.498047,0.0466981,7.2701e-05,0.977976,0.6,0
0.224609,0.478516,0.362831,-0.000297402,0.976001,1,0
0.224609,0.498047,0.046449,6.8408e-05,0.975999,0.6,0
0.244141,0.478516,0.362588,-0.000243476,0.974034,1,0
0.244141,0.498047,0.046249,6.26706e-05,0.974032,0.6,0
0.263672,0.478516,0.362375,-0.000196427,0.972075,1,0
0.263672,0.498047,0.0460906,5.61311e-05,0.972073,0.6,0
0.283203,0.478516,0.362191,-0.000155786,0.970121,1,0
0.283203,0.498047,0.0459675,4.92671e-05,0.970119,0.6,0
0.302734,0.478516,0.362032,-0.000121021,0.968173,1,0
0.302734,0.498047,0.0458738,4.23765e-05,0.968171,0.6,0
0.322266,0.00976562,1.00259,-1.18769e-05,0.966712,1,0
0.322266,0.0292969,1.00238,-2.48497e-05,0.966709,1,0
0.341797,0.00976562,1.00259,-9.8301e-06,0.964743,1,0
0.341797,0.0292969,1.00239,-2.08761e-05,0.96474,1,0
0.322266,0.0488281,1.00225,-3.68564e-05,0.966705,1,0
0.322266,0.0683594,1.00216,-5.12711e-05,0.966699,1,0
0.341797,0.0488281,1.00226,-3.19431e-05,0.964736,1,0
0.341797,0.0683594,1.00217,-4.48227e-05,0.96473,1,0
0.361328,0.00976562,1.0026,-7.7578e-06,0.962775,1,0
0.361328,0.0292969,1.0024,-1.69016e-05,0.962772,1,0
0.380859,0.00976562,1.00261,-5.67701e-06,0.960809,1,0
0.380859,0.0292969,1.00241,-1.29559e-05,0.960805,1,0
0.361328,0.0488281,1.00227,-2.70607e-05,0.962768,1,0
0.361328,0.0683594,1.00219,-3.84288e-05,0.962762,1,0
0.380859,0.0488281,1.00228,-2.22424e-05,0.960801,1,0
0.380859,0.0683594,1.0022,-3.21326e-05,0.960796,1,0
0.322266,0.0878906,1.00209,-6.37831e-05,0.966692,1,0
0.322266,0.107422,1.00201,-7.819e-05,0.966685,1,0
0.341797,0.0878906,1.0021,-5.60714e-05,0.964723,1,0
0.341797,0.107422,1.00203,-6.89941e-05,0.964716,1,0
