x,y,ux,uy,p,cs,f
0.302734,0.107422,0.999219,-0.000209947,0.968593,1,0
0.283203,0.126953,0.998393,-0.000253794,0.970566,1,0
0.283203,0.146484,0.997263,-0.000292181,0.970559,1,0
0.302734,0.126953,0.99843,-0.000245948,0.968586,1,0
0.302734,0.146484,0.997301,-0.000283102,0.968579,1,0
0.166016,0.166016,0.99538,-0.000386228,0.982461,1,0
0.166016,0.185547,0.993048,-0.000433924,0.982454,1,0
0.185547,0.166016,0.995428,-0.000378447,0.980472,1,0
0.185547,0.185547,0.993096,-0.00042499,0.980464,1,0
0.166016,0.205078,0.989718,-0.000482888,0.982447,1,0
0.166016,0.224609,0.984992,-0.000532996,0.982438,1,0
0.185547,0.205078,0.989767,-0.000472677,0.980456,1,0
0.185547,0.224609,0.985043,-0.000521357,0.980447,1,0
0.205078,0.166016,0.995473,-0.000369967,0.978485,1,0
0.205078,0.185547,0.993143,-0.000415264,0.978477,1,0
0.224609,0.166016,0.995517,-0.000360895,0.9765,1,0
0.224609,0.185547,0.993188,-0.00040488,0.976491,1,0
0.205078,0.205078,0.989815,-0.00046158,0.978468,1,0
0.205078,0.224609,0.985091,-0.000508739,0.978458,1,0
0.224609,0.205078,0.989861,-0.000449759,0.976482,1,0
0.224609,0.224609,0.985137,-0.00049534,0.976471,1,0
0.166016,0.244141,0.978341,-0.000583926,0.982428,1,0
0.166016,0.263672,0.96907,-0.000635148,0.982417,1,0
0.185547,0.244141,0.978392,-0.000570669,0.980436,1,0
0.185547,0.263672,0.96912,-0.00062004,0.980423,1,0
0.166016,0.283203,0.956284,-0.000685804,0.982405,1,0
0.166016,0.302734,0.938857,-0.000734619,0.98239,1,0
0.185547,0.283203,0.956334,-0.000668556,0.980409,1,0
0.185547,0.302734,0.938903,-0.000714884,0.980393,1,0
0.205078,0.244141,0.97844,-0.000556348,0.978446,1,0
0.205078,0.263672,0.969168,-0.000603799,0.978432,1,0
0.224609,0.244141,0.978487,-0.000541202,0.976458,1,0
0.224609,0.263672,0.969214,-0.000586712,0.976444,1,0
0.205078,0.283203,0.95638,-0.00065014,0.978417,1,0
0.205078,0.302734,0.938946,-0.000694001,0.978401,1,0
0.224609,0.283203,0.956424,-0.000630894,0.976428,1,0
0.224609,0.302734,0.938986,-0.000672359,0.976411,1,0
0.244141,0.166016,0.99556,-0.00035134,0.974516,1,0
0.244141,0.185547,0.993232,-0.000393969,0.974507,1,0
0.263672,0.166016,0.995601,-0.000341412,0.972533,1,0
0.263672,0.185547,0.993274,-0.000382662,0.972523,1,0
0.244141,0.205078,0.989905,-0.000437376,0.974496,1,0
0.244141,0.224609,0.985182,-0.000481353,0.974485,1,0
0.263672,0.205078,0.989948,-0.000424583,0.972513,1,0
0.263672,0.224609,0.985225,-0.000466958,0.972501,1,0
0.283203,0.166016,0.995641,-0.000331211,0.970551,1,0
0.283203,0.185547,0.993315,-0.000371078,0.970541,1,0
0.302734,0.166016,0.99568,-0.000320829,0.96857,1,0
0.302734,0.185547,0.993354,-0.000359323,0.96856,1,0
0.283203,0.205078,0.989989,-0.000411521,0.97053,1,0
0.283203,0.224609,0.985267,-0.000452317,0.970518,1,0
0.302734,0.205078,0.990029,-0.00039831,0.968549,1,0
0.302734,0.224609,0.985307,-0.000437565,0.968537,1,0
0.244141,0.244141,0.978532,-0.000525459,0.974472,1,0
0.244141,0.263672,0.969258,-0.000569049,0.974457,1,0
0.263672,0.244141,0.978575,-0.000509332,0.972487,1,0
0.263672,0.263672,0.9693,-0.000551052,0.972473,1,0
0.244141,0.283203,0.956465,-0.000611129,0.974441,1,0
0.244141,0.302734,0.939024,-0.00065031,0.974423,1,0
0.263672,0.283203,0.956505,-0.000591121,0.972456,1,0
