x,y,ux,uy,p,cs,f
0.283203,0.00976562,1.00282,-1.39416e-05,0.970648,1,0
0.283203,0.0292969,1.00259,-2.83968e-05,0.970645,1,0
0.302734,0.00976562,1.00283,-1.18359e-05,0.968677,1,0
0.302734,0.0292969,1.0026,-2.42552e-05,0.968673,1,0
0.283203,0.0488281,1.00246,-4.09846e-05,0.970641,1,0
0.283203,0.0683594,1.00238,-5.66226e-05,0.970635,1,0
0.302734,0.0488281,1.00247,-3.58281e-05,0.968669,1,0
0.302734,0.0683594,1.00239,-4.98349e-05,0.968664,1,0
0.244141,0.0878906,1.00228,-8.59897e-05,0.974576,1,0
0.244141,0.107422,1.00222,-0.000104904,0.974568,1,0
0.263672,0.0878906,1.0023,-7.81342e-05,0.972601,1,0
0.263672,0.107422,1.00223,-9.54813e-05,0.972593,1,0
0.244141,0.126953,1.00215,-0.00012284,0.974559,1,0
0.244141,0.146484,1.00207,-0.000142437,0.974548,1,0
0.263672,0.126953,1.00217,-0.000111806,0.972583,1,0
0.263672,0.146484,1.00209,-0.000129675,0.972572,1,0
0.283203,0.0878906,1.00231,-7.00894e-05,0.970628,1,0
0.283203,0.107422,1.00225,-8.58462e-05,0.97062,1,0
0.302734,0.0878906,1.00233,-6.19268e-05,0.968656,1,0
0.302734,0.107422,1.00227,-7.6086e-05,0.968648,1,0
0.283203,0.126953,1.00218,-0.000100552,0.97061,1,0
0.283203,0.146484,1.00211,-0.00011668,0.970598,1,0
0.302734,0.126953,1.0022,-8.91825e-05,0.968638,1,0
0.302734,0.146484,1.00212,-0.000103579,0.968626,1,0
0.166016,0.166016,1.00189,-0.000215035,0.982457,1,0
0.166016,0.185547,1.00179,-0.000243306,0.982446,1,0
0.185547,0.166016,1.00192,-0.000202901,0.980473,1,0
0.185547,0.185547,1.00182,-0.000229445,0.98046,1,0
0.166016,0.205078,1.00167,-0.000272675,0.982433,1,0
0.166016,0.224609,1.00151,-0.000304109,0.982418,1,0
0.185547,0.205078,1.0017,-0.00025691,0.980446,1,0
0.185547,0.224609,1.00154,-0.000286246,0.98043,1,0
0.205078,0.166016,1.00194,-0.000189913,0.978492,1,0
0.205078,0.185547,1.00184,-0.000214615,0.978478,1,0
0.224609,0.166016,1.00197,-0.000176223,0.976513,1,0
0.224609,0.185547,1.00187,-0.000199,0.976499,1,0
0.205078,0.205078,1.00172,-0.000240051,0.978463,1,0
0.205078,0.224609,1.00157,-0.000267152,0.978446,1,0
0.224609,0.205078,1.00175,-0.00022232,0.976483,1,0
0.224609,0.224609,1.00159,-0.000247097,0.976464,1,0
0.166016,0.244141,1.00128,-0.000336968,0.982401,1,0
0.166016,0.263672,1.0009,-0.000372623,0.982382,1,0
0.185547,0.244141,1.00131,-0.000316748,0.980412,1,0
0.185547,0.263672,1.00094,-0.000349764,0.980391,1,0
0.166016,0.283203,1.0002,-0.000409703,0.98236,1,0
0.166016,0.302734,0.998835,-0.000451119,0.982335,1,0
0.185547,0.283203,1.00024,-0.000383803,0.980367,1,0
0.185547,0.302734,0.998876,-0.000421778,0.98034,1,0
0.205078,0.244141,1.00134,-0.000295148,0.978426,1,0
0.205078,0.263672,1.00097,-0.000325365,0.978404,1,0
0.224609,0.244141,1.00137,-0.000272492,0.976444,1,0
0.224609,0.263672,1.001,-0.000299822,0.976421,1,0
0.205078,0.283203,1.00027,-0.000356193,0.978379,1,0
0.205078,0.302734,0.998913,-0.000390558,0.97835,1,0
0.224609,0.283203,1.0003,-0.000327359,0.976395,1,0
0.224609,0.302734,0.998945,-0.000358044,0.976365,1,0
0.244141,0.166016,1.00199,-0.000161989,0.974535,1,0
0.244141,0.185547,1.00189,-0.00018279,0.97452,1,0
0.263672,0.166016,1.00201,-0.000147369,0.972559,1,0
0.263672,0.185547,1.00191,-0.000166171,0.972544,1,0
0.244141,0.205078,1.00177,-0.000203943,0.974504,1,0
0.244141,0.224609,1.00162,-0.000226349,0.974485,1,0
0.263672,0.205078,1.00179,-0.00018514,0.972527,1,0
0.263672,0.224609,1.00164,-0.000205169,0.972508,1,0
0.283203,0.166016,1.00203,-0.000132516,0.970585,1,0
0.283203,0.185547,1.00193,-0.000149322,0.97057,1,0
0.302734,0.166016,1.00204,-0.000117574,0.968613,1,0
0.302734,0.185547,1.00194,-0.000132412,0.968598,1,0
0.283203,0.205078,1.00181,-0.000166122,0.970553,1,0
0.283203,0.224609,1.00166,-0.000183802,0.970534,1,0
0.302734,0.205078,1.00183,-0.000147083,0.968581,1,0
0.302734,0.224609,1.00167,-0.000162474,0.968562,1,0
0.244141,0.244141,1.00139,-0.000249104,0.974464,1,0
0.244141,0.263672,1.00102,-0.000273519,0.97444,1,0
0.263672,0.244141,1.00142,-0.000225291,0.972487,1,0
0.263672,0.263672,1.00105,-0.000246818,0.972463,1,0
0.244141,0.283203,1.00033,-0.000297762,0.974414,1,0
0.244141,0.302734,0.998973,-0.000324781,0.974383,1,0
0.263672,0.283203,1.00036,-0.000267829,0.972436,1,0
0.263672,0.302734,0.998997,-0.000291272,0.972405,1,0
0.283203,0.244141,1.00144,-0.00020134,0.970512,1,0
0.283203,0.263672,1.00107,-0.000220051,0.970488,1,0
0.302734,0.244141,1.00145,-0.000177509,0.96854,1,0
0.302734,0.263672,1.00108,-0.000193513,0.968516,1,0
0.283203,0.283203,1.00038,-0.000237945,0.970461,1,0
0.283203,0.302734,0.999018,-0.000257955,0.970431,1,0
0.302734,0.283203,1.00039,-0.000208445,0.96849,1,0
0.302734,0.302734,0.999036,-0.000225207,0.96846,1,0
0.00976562,0.322266,0.995528,-0.000612631,0.998583,1,0
0.00976562,0.341797,0.99007,-0.000668629,0.998586,1,0
0.0292969,0.322266,0.995815,-0.000613502,0.996165,1,0
0.0292969,0.341797,0.990358,-0.000672119,0.996168,1,0
0.00976562,0.361328,0.979554,-0.000719999,0.99859,1,0
0.00976562,0.380859,0.960058,-0.000779029,0.998595,1,0
0.0292969,0.361328,0.979842,-0.000728073,0.996176,1,0
0.0292969,0.380859,0.96034,-0.000795295,0.996189,1,0
0.0488281,0.322266,0.995815,-0.00061156,0.994286,1,0
0.0488281,0.341797,0.990361,-0.000673291,0.994284,1,0
0.0683594,0.322266,0.995808,-0.000604255,0.992377,1,0
0.0683594,0.341797,0.990361,-0.000667184,0.992368,1,0
0.0488281,0.361328,0.979849,-0.000734555,0.994287,1,0
0.0488281,0.380859,0.96035,-0.00081068,0.994293,1,0
0.0683594,0.361328,0.979856,-0.000730354,0.992361,1,0
0.0683594,0.380859,0.960364,-0.000809561,0.992353,1,0
0.00976562,0.400391,0.925269,-0.000819003,0.998605,1,0
0.00976562,0.419922,0.866012,-0.000870826,0.998618,1,0
0.0292969,0.400391,0.925542,-0.000849155,0.996217,1,0
0.0292969,0.419922,0.866262,-0.000926397,0.996258,1,0
0.00976562,0.439453,0.769268,-0.00086342,0.998645,1,0
0.00976562,0.458984,0.618489,-0.000880205,0.998673,1,0
0.0292969,0.439453,0.76948,-0.000958322,0.996334,1,0
0.0292969,0.458984,0.618601,-0.00105892,0.996423,1,0
0.0488281,0.400391,0.925553,-0.000877486,0.994311,1,0
0.0488281,0.419922,0.866269,-0.000975203,0.994333,1,0
0.0683594,0.400391,0.925578,-0.000878728,0.992349,1,0
0.0683594,0.419922,0.8663,-0.000979547,0.992338,1,0
0.0488281,0.439453,0.76948,-0.00102522,0.994375,1,0
0.0488281,0.458984,0.618529,-0.00114353,0.994399,1,0
0.0683594,0.439453,0.769515,-0.0010263,0.992334,1,0
0.0683594,0.458984,0.618479,-0.00112341,0.99231,1,0
0.0878906,0.322266,0.995875,-0.000591278,0.990343,1,0
0.0878906,0.341797,0.990433,-0.000653407,0.990328,1,0
0.107422,0.322266,0.995947,-0.00057324,0.988309,1,0
0.107422,0.341797,0.99051,-0.000633434,0.988289,1,0
0.0878906,0.361328,0.979935,-0.0007154,0.990313,1,0
0.0878906,0.380859,0.96045,-0.000793472,0.990295,1,0
0.107422,0.361328,0.980018,-0.000692837,0.988268,1,0
0.107422,0.380859,0.960538,-0.000768235,0.988242,1,0
0.126953,0.322266,0.996,-0.000550576,0.986305,1,0
0.126953,0.341797,0.990568,-0.000607983,0.986281,1,0
0.146484,0.322266,0.996048,-0.000523628,0.984308,1,0
0.146484,0.341797,0.99062,-0.000577386,0.984278,1,0
0.126953,0.361328,0.980082,-0.000663792,0.986254,1,0
0.126953,0.380859,0.960605,-0.000735124,0.986222,1,0
0.146484,0.361328,0.980139,-0.000628602,0.984247,1,0
0.146484,0.380859,0.960664,-0.000694369,0.984208,1,0
0.0878906,0.400391,0.925671,-0.00085962,0.990277,1,0
0.0878906,0.419922,0.866391,-0.00095646,0.990251,1,0
0.107422,0.400391,0.925762,-0.000830498,0.988217,1,0
0.107422,0.419922,0.866473,-0.000921346,0.988184,1,0
0.0878906,0.439453,0.769594,-0.000999435,0.990229,1,0
0.0878906,0.458984,0.618441,-0.00107447,0.9902,1,0
0.107422,0.439453,0.769654,-0.00096133,0.988153,1,0
0.107422,0.458984,0.618376,-0.00101464,0.98812,1,0
0.126953,0.400391,0.925831,-0.00079247,0.986188,1,0
0.126953,0.419922,0.866533,-0.000874791,0.986147,1,0
0.146484,0.400391,0.925893,-0.000745693,0.984167,1,0
0.146484,0.419922,0.866586,-0.000817875,0.984119,1,0
0.126953,0.439453,0.769691,-0.000910018,0.986105,1,0
0.126953,0.458984,0.61829,-0.000941801,0.986064,1,0
0.146484,0.439453,0.769719,-0.000847958,0.984068,1,0
0.146484,0.458984,0.618196,-0.000861413,0.984023,1,0
0.00976562,0.478516,0.391309,-0.000691982,0.998738,1,0
0.00976562,0.498047,0.0604401,-0.000222386,0.998751,0.6,0
0.0292969,0.478516,0.39094,-0.0009033,0.996584,1,0
0.0292969,0.498047,0.0591642,-0.000410341,0.996615,0.6,0
0.0488281,0.478516,0.390519,-0.000971656,0.99443,1,0
0.0488281,0.498047,0.0581075,-0.000242905,0.994428,0.6,0
0.0683594,0.478516,0.39008,-0.000943206,0.992285,1,0
0.0683594,0.498047,0.0570821,-0.000137171,0.99229,0.6,0
0.0878906,0.478516,0.389625,-0.000889223,0.99017,1,0
0.0878906,0.498047,0.0561684,-7.30245e-05,0.990175,0.6,0
0.107422,0.478516,0.389169,-0.000823209,0.988083,1,0
0.107422,0.498047,0.0553459,-2.75808e-05,0.988087,0.6,0
0.126953,0.478516,0.38873,-0.000746825,0.98602,1,0
0.126953,0.498047,0.054616,3.70742e-06,0.986022,0.6,0
0.146484,0.478516,0.388315,-0.00066682,0.983977,1,0
0.146484,0.498047,0.0539765,2.35174e-05,0.983979,0.6,0
0.166016,0.322266,0.996095,-0.000493028,0.982307,1,0
0.166016,0.341797,0.990671,-0.000542476,0.982274,1,0
0.185547,0.322266,0.996139,-0.000459611,0.98031,1,0
0.185547,0.341797,0.990717,-0.000504392,0.980275,1,0
0.166016,0.361328,0.980194,-0.000588485,0.982238,1,0
0.166016,0.380859,0.960721,-0.000647829,0.982196,1,0
0.185547,0.361328,0.980243,-0.000545026,0.980236,1,0
0.185547,0.380859,0.960771,-0.000597691,0.980191,1,0
0.205078,0.322266,0.996178,-0.000424182,0.978319,1,0
0.205078,0.341797,0.990758,-0.000464149,0.978282,1,0
0.224609,0.322266,0.996212,-0.000387453,0.976332,1,0
0.224609,0.341797,0.990794,-0.000422593,0.976294,1,0
0.205078,0.361328,0.980286,-0.000499472,0.978241,1,0
0.205078,0.380859,0.960814,-0.000545482,0.978194,1,0
0.224609,0.361328,0.980323,-0.000452802,0.976253,1,0
0.224609,0.380859,0.960851,-0.000492363,0.976206,1,0
0.166016,0.400391,0.92595,-0.000692912,0.98215,1,0
0.166016,0.419922,0.866632,-0.000754926,0.982098,1,0
0.185547,0.400391,0.926,-0.00063685,0.980142,1,0
0.185547,0.419922,0.866672,-0.000689326,0.980089,1,0
0.166016,0.439453,0.769739,-0.00078065,0.982043,1,0
0.166016,0.458984,0.618094,-0.00077968,0.981997,1,0
0.185547,0.439453,0.76975,-0.000711439,0.980032,1,0
0.185547,0.458984,0.617989,-0.000699367,0.979987,1,0
0.205078,0.400391,0.926042,-0.000579145,0.978144,1,0
0.205078,0.419922,0.866704,-0.000622905,0.978091,1,0
0.224609,0.400391,0.926078,-0.00052103,0.976155,1,0
0.224609,0.419922,0.86673,-0.000557069,0.976102,1,0
0.205078,0.439453,0.769755,-0.000642059,0.978034,1,0
0.205078,0.458984,0.617883,-0.000621829,0.97799,1,0
0.224609,0.439453,0.769756,-0.000573965,0.976046,1,0
0.224609,0.458984,0.617778,-0.000548198,0.976004,1,0
0.244141,0.322266,0.996241,-0.000350073,0.97435,1,0
0.244141,0.341797,0.990824,-0.000380493,0.974312,1,0
0.263672,0.322266,0.996267,-0.000312629,0.972372,1,0
0.263672,0.341797,0.99085,-0.000338536,0.972334,1,0
0.244141,0.361328,0.980355,-0.000405899,0.97427,1,0
0.244141,0.380859,0.960882,-0.000439386,0.974223,1,0
0.263672,0.361328,0.980382,-0.000359527,0.972293,1,0
0.263672,0.380859,0.960908,-0.000387429,0.972247,1,0
0.283203,0.322266,0.996288,-0.00027562,0.970398,1,0
0.283203,0.341797,0.990871,-0.000297287,0.970361,1,0
0.302734,0.322266,0.996306,-0.000239456,0.968428,1,0
0.302734,0.341797,0.990889,-0.000257198,0.968392,1,0
0.283203,0.361328,0.980404,-0.00031429,0.97032,1,0
0.283203,0.380859,0.960929,-0.000337149,0.970277,1,0
0.302734,0.361328,0.980421,-0.000270649,0.968353,1,0
0.302734,0.380859,0.960947,-0.000289026,0.968311,1,0
0.244141,0.400391,0.926108,-0.000463636,0.974173,1,0
0.244141,0.419922,0.866752,-0.000493044,0.974122,1,0
0.263672,0.400391,0.926133,-0.000407859,0.972198,1,0
0.263672,0.419922,0.86677,-0.000431717,0.972149,1,0
0.244141,0.439453,0.769753,-0.000508369,0.974068,1,0
0.244141,0.458984,0.617677,-0.00047927,0.974028,1,0
0.263672,0.439453,0.769748,-0.000446075,0.972098,1,0
0.263672,0.458984,0.61758,-0.000415445,0.972061,1,0
0.283203,0.400391,0.926154,-0.000354333,0.970229,1,0
0.283203,0.419922,0.866785,-0.000373657,0.970183,1,0
0.302734,0.400391,0.926171,-0.000303505,0.968266,1,0
0.302734,0.419922,0.866798,-0.000319227,0.968223,1,0
0.283203,0.439453,0.769743,-0.000387573,0.970135,1,0
0.283203,0.458984,0.617489,-0.000356868,0.9701,1,0
0.302734,0.439453,0.769737,-0.000333155,0.968178,1,0
0.302734,0.458984,0.617405,-0.000303534,0.968146,1,0
0.166016,0.478516,0.387931,-0.00058834,0.981952,1,0
0.166016,0.498047,0.0534212,3.52667e-05,0.981953,0.6,0
0.185547,0.478516,0.38758,-0.000513515,0.979943,1,0
0.185547,0.498047,0.0529425,4.1473e-05,0.979944,0.6,0
0.205078,0.478516,0.387262,-0.000443435,0.977948,1,0
0.205078,0.498047,0.0525332,4.3767e-05,0.977949,0.6,0
0.224609,0.478516,0.386978,-0.000378851,0.975966,1,0
0.224609,0.498047,0.0521863,4.32866e-05,0.975966,0.6,0
0.244141,0.478516,0.386727,-0.000320133,0.973993,1,0
0.244141,0.498047,0.0518949,4.0879e-05,0.973993,0.6,0
0.263672,0.478516,0.386506,-0.000267328,0.972029,1,0
0.263672,0.498047,0.0516523,3.71852e-05,0.972029,0.6,0
0.283203,0.478516,0.386316,-0.00022029,0.970072,1,0
0.283203,0.498047,0.0514525,3.26942e-05,0.970071,0.6,0
0.302734,0.478516,0.386152,-0.000178762,0.968121,1,0
0.302734,0.498047,0.0512898,2.77594e-05,0.96812,0.6,0
0.322266,0.00976562,1.00283,-9.65501e-06,0.966707,1,0
0.322266,0.0292969,1.00261,-2.00262e-05,0.966703,1,0
0.341797,0.00976562,1.00284,-7.41682e-06,0.964738,1,0
0.341797,0.0292969,1.00262,-1.57444e-05,0.964734,1,0
0.322266,0.0488281,1.00249,-3.06057e-05,0.966699,1,0
0.322266,0.0683594,1.0024,-4.29751e-05,0.966693,1,0
0.341797,0.0488281,1.0025,-2.53581e-05,0.96473,1,0
0.341797,0.0683594,1.00241,-3.60973e-05,0.964724,1,0
0.361328,0.00976562,1.00284,-5.13951e-06,0.962771,1,0
0.361328,0.0292969,1.00263,-1.1443e-05,0.962767,1,0
0.380859,0.00976562,1.00285,-2.84108e-06,0.960805,1,0
0.380859,0.0292969,1.00264,-7.15393e-06,0.9608,1,0
0.361328,0.0488281,1.00251,-2.01238e-05,0.962763,1,0
0.361328,0.0683594,1.00242,-2.92521e-05,0.962757,1,0
0.380859,0.0488281,1.00251,-1.49386e-05,0.960796,1,0
0.380859,0.0683594,1.00243,-2.24863e-05,0.96079,1,0
0.322266,0.0878906,1.00234,-5.37153e-05,0.966686,1,0
0.322266,0.107422,1.00228,-6.62837e-05,0.966678,1,0
0.341797,0.0878906,1.00235,-4.55198e-05,0.964717,1,0
